LOCATION,Country,SEX,Sex,AGE,Age,VAR,Variant,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
JPN,Japan,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,4194.699,,
JPN,Japan,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,4121.791,,
JPN,Japan,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,4050.802,,
JPN,Japan,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,3982.122,,
JPN,Japan,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,3916.061,,
JPN,Japan,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,3852.84,,
JPN,Japan,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,4577.125,,
JPN,Japan,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,4497.783,,
JPN,Japan,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,4419.448,,
JPN,Japan,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,4342.652,,
JPN,Japan,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,4267.877,,
JPN,Japan,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,4195.532,,
JPN,Japan,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,4125.947,,
JPN,Japan,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,4059.355,,
JPN,Japan,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,8921.509,,
JPN,Japan,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,8766.842,,
JPN,Japan,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,8614.143,,
JPN,Japan,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,8464.442,,
JPN,Japan,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,8318.678,,
JPN,Japan,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,8177.656,,
JPN,Japan,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,8042.009,,
JPN,Japan,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,7912.189,,
KOR,Korea,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,2267.785,,
KOR,Korea,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,2252.526,,
KOR,Korea,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,2239.116,,
KOR,Korea,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,2226.948,,
KOR,Korea,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,2215.45,,
KOR,Korea,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,2204.084,,
KOR,Korea,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,2192.39,,
KOR,Korea,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,2179.976,,
KOR,Korea,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,2385.275,,
KOR,Korea,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,2369.199,,
KOR,Korea,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,2355.068,,
KOR,Korea,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,2342.241,,
KOR,Korea,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,2330.11,,
KOR,Korea,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,2318.12,,
KOR,Korea,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,2305.782,,
KOR,Korea,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,2292.68,,
KOR,Korea,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,4653.06,,
KOR,Korea,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,4621.725,,
KOR,Korea,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,4594.184,,
KOR,Korea,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,4569.189,,
KOR,Korea,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,4545.56,,
KOR,Korea,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,4522.204,,
KOR,Korea,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,4498.172,,
KOR,Korea,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,4472.656,,
SVK,Slovak Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,290.965,,
SVK,Slovak Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,288.533,,
SVK,Slovak Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,285.864,,
SVK,Slovak Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,283.019,,
SVK,Slovak Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,280.032,,
SVK,Slovak Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,276.943,,
SVK,Slovak Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,273.833,,
SVK,Slovak Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,270.693,,
SVK,Slovak Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,275.02,,
SVK,Slovak Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,272.73,,
SVK,Slovak Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,270.205,,
SVK,Slovak Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,267.513,,
SVK,Slovak Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,264.688,,
SVK,Slovak Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,261.763,,
SVK,Slovak Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,258.806,,
SVK,Slovak Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,255.82,,
SVK,Slovak Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,565.985,,
SVK,Slovak Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,561.263,,
SVK,Slovak Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,556.069,,
SVK,Slovak Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,550.532,,
SVK,Slovak Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,544.72,,
SVK,Slovak Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,538.706,,
SVK,Slovak Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,532.639,,
SVK,Slovak Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,526.513,,
USA,United States,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,37190.65,,
USA,United States,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,37338.66,,
USA,United States,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,37479.93,,
USA,United States,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,37614.13,,
USA,United States,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,37741.04,,
USA,United States,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,37860.79,,
USA,United States,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,37973.84,,
USA,United States,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,38080.87,,
USA,United States,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,35522.84,,
USA,United States,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,35664.39,,
USA,United States,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,35799.57,,
USA,United States,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,35928,,
USA,United States,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,36049.57,,
USA,United States,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,36164.3,,
USA,United States,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,36272.63,,
USA,United States,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,36375.23,,
USA,United States,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,72713.49,,
USA,United States,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,73003.05,,
USA,United States,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,73279.51,,
USA,United States,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,73542.13,,
USA,United States,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,73790.61,,
USA,United States,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,74025.09,,
USA,United States,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,74246.47,,
USA,United States,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,74456.09,,
CHN,China (People's Republic of),MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,105141.7,,
CHN,China (People's Republic of),MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,104432.9,,
CHN,China (People's Republic of),MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,103688.8,,
CHN,China (People's Republic of),MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,102946.5,,
CHN,China (People's Republic of),MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,102172.2,,
CHN,China (People's Republic of),MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,101378.8,,
CHN,China (People's Republic of),MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,100586.6,,
CHN,China (People's Republic of),MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,99813.66,,
CHN,China (People's Republic of),FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,96104.54,,
CHN,China (People's Republic of),FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,95622.05,,
CHN,China (People's Republic of),FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,95100.59,,
CHN,China (People's Republic of),FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,94617.85,,
CHN,China (People's Republic of),FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,94094.97,,
CHN,China (People's Republic of),FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,93541.59,,
CHN,China (People's Republic of),FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,92972.47,,
CHN,China (People's Republic of),FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,92401.48,,
CHN,China (People's Republic of),TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,201246.5,,
CHN,China (People's Republic of),TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,200055.1,,
CHN,China (People's Republic of),TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,198789.4,,
CHN,China (People's Republic of),TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,197564.5,,
CHN,China (People's Republic of),TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,196267.3,,
CHN,China (People's Republic of),TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,194920.5,,
CHN,China (People's Republic of),TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,193559.2,,
CHN,China (People's Republic of),TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,192215.1,,
IND,India,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,161806.6,,
IND,India,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,160847.8,,
IND,India,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,159892.2,,
IND,India,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,159040.5,,
IND,India,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,158191.7,,
IND,India,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,157339.6,,
IND,India,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,156472.5,,
IND,India,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,155585.8,,
IND,India,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,149597.6,,
IND,India,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,148747.9,,
IND,India,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,147880,,
IND,India,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,147132.5,,
IND,India,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,146362,,
IND,India,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,145569.3,,
IND,India,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,144754.2,,
IND,India,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,143918.4,,
IND,India,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,311404.4,,
IND,India,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,309595.8,,
IND,India,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,307772.3,,
IND,India,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,306173.2,,
IND,India,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,304554,,
IND,India,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,302909.2,,
IND,India,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,301226.9,,
IND,India,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,299504.2,,
